Customer_ID,Previous_Season,Renewal_Season,Renewal,Renewal_or_Non-renewal_Date,Average_Price_Paid_Per_Seat_Previous_Season,Total_Seats_Previous_Season,Team_Win_Pct_Previous_Season,Games_Attended_Previous_Season,Games_Missed_Previous_Season,Total_Games_Previous_Season,Non-Game_Events_Attended_Previous_Season,Phone_Calls_Made_to_Customer_Last_90_Days_Before_Renewal_Date,Live_Phone_Conversations_With_Customer_Last_90_Days_Before_Renewal_Date,Emails_Sent_Last_90_Days_Before_Renewal_Date,Section_Previous_Season
314778,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,392.96,3,0.54,15,2,17,6,31,20,0,Reserved_Seats
314930,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,290.88,3,0.54,8,9,17,0,0,0,0,Reserved_Seats
316135,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,226.5408,2,0.54,15,2,17,4,18,3,10,General_Admission
316244,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,473.28,4,0.54,16,1,17,8,15,4,6,Reserved_Seats
316838,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,3,0.54,8,9,17,0,19,2,13,Reserved_Seats
316978,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,24-Feb-13,259.2,2,0.54,13,4,17,0,31,3,4,General_Admission
317008,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,448.32,2,0.54,13,4,17,0,11,1,6,Reserved_Seats
317024,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,290.88,1,0.54,15,2,17,0,5,1,4,Reserved_Seats
317080,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,1,0.54,16,1,17,0,19,2,11,Reserved_Seats
317196,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,4,0.54,8,9,17,0,25,2,14,Reserved_Seats
317256,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,2-Sep-13,261.12,2,0.54,11,6,17,4,0,0,0,Reserved_Seats
317811,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,362.88,4,0.54,11,6,17,0,26,9,3,Reserved_Seats
318027,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,308.16,1,0.54,13,4,17,0,7,1,6,Reserved_Seats
318047,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,308.16,2,0.54,16,1,17,2,22,2,12,Reserved_Seats
318204,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,276.48,3,0.54,10,7,17,3,20,3,13,Reserved_Seats
319057,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,380.16,4,0.54,7,10,17,0,20,3,8,Reserved_Seats
319114,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,226.5408,1,0.54,13,4,17,0,0,0,0,General_Admission
319776,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,290.88,2,0.54,16,1,17,2,16,3,10,Reserved_Seats
320402,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,3,0.54,17,0,17,0,0,0,0,Reserved_Seats
320751,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,308.16,2,0.54,17,0,17,0,40,0,13,Reserved_Seats
322010,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,241.92,2,0.54,8,9,17,1,19,1,9,General_Admission
322160,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,17,0,17,4,11,2,6,Reserved_Seats
322287,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,228.3552,2,0.54,13,4,17,0,16,2,12,General_Admission
322374,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,21-Jan-13,94.656,1,0.54,10,7,17,0,13,1,7,Reserved_Seats
322408,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,241.92,2,0.54,11,6,17,0,20,3,11,General_Admission
322582,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,4,0.54,16,1,17,4,10,1,6,Reserved_Seats
322979,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,4,0.54,7,10,17,0,13,1,8,Reserved_Seats
323510,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,14,3,17,2,20,0,13,Reserved_Seats
323850,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,362.88,2,0.54,6,11,17,0,15,2,8,Reserved_Seats
323861,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,1109.76,4,0.54,15,2,17,0,16,0,8,Platinum_Club
324553,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,2,0.54,14,3,17,4,9,1,5,Reserved_Seats
324632,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,448.32,2,0.54,16,1,17,0,13,1,6,Reserved_Seats
325540,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,276.48,1,0.54,13,4,17,0,0,0,0,Reserved_Seats
326118,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,94.656,1,0.54,8,9,17,1,12,1,8,Reserved_Seats
326721,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,276.48,2,0.54,15,2,17,2,27,2,8,Reserved_Seats
326751,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,226.5408,1,0.54,17,0,17,0,14,4,7,General_Admission
326761,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,494.88,4,0.54,17,0,17,0,22,2,13,Reserved_Seats
326775,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,30-Sep-13,328.32,1,0.54,16,1,17,0,24,6,8,Reserved_Seats
326895,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,275.52,2,0.54,13,4,17,0,15,3,10,Reserved_Seats
327518,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,2,0.54,9,8,17,0,25,6,13,Reserved_Seats
328135,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,616.32,4,0.54,11,6,17,0,1,0,0,Club_Level
328170,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,30-Sep-13,473.28,3,0.54,12,5,17,0,22,6,8,Reserved_Seats
328191,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,1071.36,4,0.54,12,5,17,0,0,0,0,Platinum_Club
328662,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,15,2,17,0,8,0,7,Reserved_Seats
329079,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,276.48,1,0.54,13,4,17,0,14,1,10,Reserved_Seats
329434,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,399.36,4,0.54,16,1,17,7,15,2,10,Reserved_Seats
329472,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,259.2,1,0.54,12,5,17,0,19,3,0,General_Admission
330092,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,705.6,2,0.54,14,3,17,0,22,5,13,Club_Level
330297,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,362.88,2,0.54,9,8,17,0,19,4,8,Reserved_Seats
330335,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,215.04,2,0.54,13,4,17,4,15,3,9,Reserved_Seats
330485,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,6,0.54,15,2,17,0,0,0,10,Reserved_Seats
330680,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,11-Nov-13,293.76,4,0.54,16,1,17,8,0,0,0,Reserved_Seats
330777,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,361.44,2,0.54,15,2,17,0,18,3,4,Reserved_Seats
330858,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,276.48,2,0.54,15,2,17,0,16,1,11,Reserved_Seats
331099,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,226.5408,1,0.54,14,3,17,0,14,2,9,General_Admission
331115,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,475.2,2,0.54,5,12,17,2,41,1,1,Reserved_Seats
331718,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,2,0.54,17,0,17,0,28,2,13,Reserved_Seats
331810,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,361.92,2,0.54,11,6,17,2,0,0,0,Reserved_Seats
332149,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,449.28,4,0.54,7,10,17,0,2,0,1,Reserved_Seats
332236,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,241.92,2,0.54,8,9,17,0,4,0,3,General_Admission
332248,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,14,3,17,0,21,3,12,Reserved_Seats
332282,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,451.2,2,0.54,12,5,17,0,19,2,10,Reserved_Seats
332310,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,240.9408,2,0.54,14,3,17,2,16,3,0,General_Admission
332357,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,273.6,1,0.54,16,1,17,1,21,1,12,General_Admission
333470,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,293.76,4,0.54,2,15,17,4,17,7,2,Reserved_Seats
334041,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,897.6,2,0.54,5,12,17,2,0,0,1,Club_Level
334116,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,14,3,17,0,23,1,12,Reserved_Seats
334781,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,123.456,1,0.54,13,4,17,0,0,0,8,Reserved_Seats
335625,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,846.72,1,0.54,12,5,17,1,28,2,7,Club_Level
335648,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,184.32,6,0.54,8,9,17,0,6,2,0,Reserved_Seats
336187,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,94.656,1,0.54,13,4,17,0,16,1,8,Reserved_Seats
336677,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,276.48,3,0.54,11,6,17,0,15,4,8,Reserved_Seats
336748,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,3,0.54,11,6,17,0,22,2,13,Reserved_Seats
336862,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,361.92,2,0.54,9,8,17,4,52,29,8,Reserved_Seats
336885,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,31-Dec-13,812.16,4,0.54,10,7,17,0,23,1,6,Club_Level
337161,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,241.92,2,0.54,3,14,17,2,16,1,3,General_Admission
338683,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,226.5408,2,0.54,11,6,17,2,17,1,10,General_Admission
338703,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,259.2,1,0.54,8,9,17,1,0,0,0,General_Admission
338851,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,293.76,1,0.54,11,6,17,0,1,0,2,Reserved_Seats
338997,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,1,0.54,13,4,17,0,16,1,12,Reserved_Seats
340440,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,362.88,2,0.54,4,13,17,0,15,1,9,Reserved_Seats
340452,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,15,2,17,0,20,3,12,Reserved_Seats
340639,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,449.28,4,0.54,13,4,17,0,28,7,8,Reserved_Seats
340820,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,378.24,2,0.54,15,2,17,0,15,3,10,Reserved_Seats
340858,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,259.2,1,0.54,16,1,17,0,16,1,12,General_Admission
342079,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,261.12,3,0.54,10,7,17,3,14,1,7,Reserved_Seats
342102,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,19-Nov-13,382.08,2,0.54,14,3,17,4,25,14,3,Reserved_Seats
342109,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,290.88,2,0.54,13,4,17,0,13,2,0,Reserved_Seats
342371,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,449.28,2,0.54,10,7,17,0,13,6,3,Reserved_Seats
342646,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,4,0.54,8,9,17,3,12,2,1,Reserved_Seats
342784,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,293.76,1,0.54,3,14,17,0,22,4,1,Reserved_Seats
343474,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,2,0.54,14,3,17,1,24,2,15,Reserved_Seats
343686,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,2,0.54,12,5,17,0,10,1,6,Reserved_Seats
343766,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,399.36,3,0.54,17,0,17,6,27,3,7,Reserved_Seats
344656,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,293.76,2,0.54,6,11,17,0,37,3,7,Reserved_Seats
345172,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,26-Sep-13,293.76,5,0.54,10,7,17,5,17,5,6,Reserved_Seats
345259,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,362.88,4,0.54,12,5,17,0,36,16,5,Reserved_Seats
345347,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,499.2,2,0.54,16,1,17,0,15,2,8,Reserved_Seats
345378,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,362.88,2,0.54,9,8,17,0,8,0,11,Reserved_Seats
345965,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,440.96,6,0.54,17,0,17,3,17,4,9,Reserved_Seats
346479,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,24-Nov-13,432,2,0.54,17,0,17,2,16,7,6,Reserved_Seats
346690,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,308.16,2,0.54,12,5,17,2,23,6,12,Reserved_Seats
346715,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,380.16,6,0.54,8,9,17,4,17,2,8,Reserved_Seats
347102,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,380.16,2,0.54,12,5,17,0,14,1,10,Reserved_Seats
347603,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,123.456,1,0.54,12,5,17,0,11,2,6,Reserved_Seats
347706,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,4,0.54,7,10,17,0,25,4,12,Reserved_Seats
347885,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,261.12,2,0.54,8,9,17,0,13,2,7,Reserved_Seats
348627,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,2,0.54,15,2,17,2,17,3,10,Reserved_Seats
348975,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,2,0.54,13,4,17,0,19,2,14,Reserved_Seats
349105,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,24-Nov-13,369.6,4,0.54,13,4,17,4,19,6,6,Reserved_Seats
349283,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,13,4,17,0,18,3,6,Reserved_Seats
350618,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,8,9,17,2,13,2,6,Reserved_Seats
350795,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,199.296,5,0.54,17,0,17,5,17,4,9,Reserved_Seats
350997,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,240.9408,1,0.54,6,11,17,0,19,1,9,General_Admission
351098,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,362.88,2,0.54,5,12,17,0,51,2,5,Reserved_Seats
351573,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,362.88,4,0.54,16,1,17,4,20,6,6,Reserved_Seats
351741,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,499.2,4,0.54,14,3,17,4,15,1,11,Reserved_Seats
352727,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,2,0.54,14,3,17,0,14,1,10,Reserved_Seats
353292,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,94.656,1,0.54,6,11,17,0,16,0,8,Reserved_Seats
353462,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,362.88,1,0.54,9,8,17,0,0,0,0,Reserved_Seats
353506,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,3,0.54,12,5,17,0,15,6,4,Reserved_Seats
353874,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,240.9408,1,0.54,14,3,17,0,0,0,11,General_Admission
353977,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,4,0.54,14,3,17,0,15,1,8,Reserved_Seats
354002,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,226.5408,2,0.54,14,3,17,0,13,2,9,General_Admission
354053,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,295.68,2,0.54,12,5,17,4,19,3,8,Reserved_Seats
354298,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,8-Jan-13,449.28,4,0.54,8,9,17,0,17,4,8,Reserved_Seats
354718,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,7-Oct-13,123.456,1,0.54,8,9,17,0,16,1,7,Reserved_Seats
355168,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,94.656,1,0.54,13,4,17,0,13,2,8,Reserved_Seats
355870,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,226.5408,2,0.54,1,16,17,2,19,2,11,General_Admission
356092,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,256.32,1,0.54,14,3,17,2,18,3,0,General_Admission
356955,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,240.9408,2,0.54,11,6,17,0,19,4,11,General_Admission
357422,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,117.888,1,0.54,15,2,17,0,12,1,8,Reserved_Seats
357588,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,2,0.54,16,1,17,0,19,1,11,Reserved_Seats
357802,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,29-Jan-13,362.88,2,0.54,16,1,17,0,12,3,6,Reserved_Seats
359018,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,499.2,4,0.54,16,1,17,6,16,2,11,Reserved_Seats
359242,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,880.32,2,0.54,15,2,17,0,23,2,7,Club_Level
359408,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,3,0.54,12,5,17,0,10,1,6,Reserved_Seats
360028,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,226.5408,1,0.54,8,9,17,1,26,1,10,General_Admission
360357,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,241.92,4,0.54,15,2,17,3,5,1,1,General_Admission
361074,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,9-Mar-13,94.656,1,0.54,13,4,17,0,0,0,0,Reserved_Seats
361210,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,256.32,1,0.54,15,2,17,1,16,3,9,General_Admission
361537,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,94.656,1,0.54,2,15,17,0,12,1,8,Reserved_Seats
361705,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,11-Nov-13,362.88,2,0.54,14,3,17,0,19,6,6,Reserved_Seats
362482,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,10,7,17,0,0,0,0,Reserved_Seats
362514,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,25-Jul-13,94.656,1,0.54,8,9,17,0,3,0,0,Reserved_Seats
363160,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,337.92,2,0.54,12,5,17,2,24,8,6,Reserved_Seats
363640,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,1,0.54,15,2,17,0,18,3,12,Reserved_Seats
364417,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,1,0.54,16,1,17,1,16,1,11,Reserved_Seats
364623,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,19-Nov-13,396,2,0.54,8,9,17,2,20,5,7,Reserved_Seats
364678,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,18-Feb-13,123.456,1,0.54,17,0,17,0,11,4,3,Reserved_Seats
365367,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,449.28,4,0.54,12,5,17,0,17,4,2,Reserved_Seats
365710,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,449.28,2,0.54,17,0,17,0,10,1,6,Reserved_Seats
366233,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,1109.76,2,0.54,17,0,17,0,16,4,8,Platinum_Club
366593,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,382.08,3,0.54,14,3,17,0,13,2,8,Reserved_Seats
366687,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,275.52,2,0.54,16,1,17,2,24,5,13,Reserved_Seats
366747,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,244.8,2,0.54,5,12,17,0,6,2,3,General_Admission
366796,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,18-Nov-13,473.28,2,0.54,15,2,17,2,0,0,0,Reserved_Seats
366897,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,342.72,3,0.54,13,4,17,0,13,3,8,Reserved_Seats
366924,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,473.28,3,0.54,15,2,17,0,21,5,7,Reserved_Seats
367066,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,240.9408,2,0.54,14,3,17,0,19,2,10,General_Admission
367545,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,276.48,1,0.54,12,5,17,0,19,1,10,Reserved_Seats
368123,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,499.2,3,0.54,15,2,17,0,30,3,8,Reserved_Seats
368194,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,1-Oct-13,505.92,4,0.54,10,7,17,0,36,8,9,Reserved_Seats
368223,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,473.28,2,0.54,17,0,17,0,19,2,12,Reserved_Seats
368426,2012 Basketball Season Tickets,2013 Basketball Season Tickets,1,16-Jul-13,259.2,1,0.54,10,7,17,0,18,3,11,General_Admission
